,Related APIs,Category,Submitted,Meta_Url,Description,Repository,Languages,Provider,Asset URL
150,Bigstep Metal Cloud RPC API v1.0,"Application Development, Cloud",03.31.2020,https://www.programmableweb.com/sdk/bigstep-client-java-sdk," This Java package is used to access client-side cloud functionalities. The latest version is 2.7.8. Bigstep leverages non-virtualized, dedicated servers for easy deployments.",,Java,Bigstep,https://api.bigstep.com/metal-cloud#api-clients
151,Bigstep Metal Cloud RPC API v1.0,"Application Development, Cloud",03.31.2020,https://www.programmableweb.com/sdk/bigstep-client-ruby-sdk," This Ruby SDK is used to access client-side cloud functionalities. The latest version is 2.7.8. Bigstep leverages non-virtualized, dedicated servers for easy deployments.",,Ruby,Bigstep,https://api.bigstep.com/metal-cloud#api-clients
152,Bigstep Metal Cloud RPC API v1.0,"Application Development, Cloud",03.31.2020,https://www.programmableweb.com/sdk/bigstep-client-php-sdk," This PHP SDK is used to access client-side cloud functionalities. The latest version is 2.7.8. Bigstep leverages non-virtualized, dedicated servers for easy deployments.",,PHP,Bigstep,https://api.bigstep.com/metal-cloud#api-clients
153,NYC DOT Data Feeds REST API v1.0,"New York City, Feeds, Government, Transparency",03.31.2020,https://www.programmableweb.com/sdk/nyc-dot-data-feeds-python-sdk, The NYC DOT Data Feeds Python SDK allows developers to integrate the NYC DOT Data Feeds API into their Python applications.,,Python,City of New York,https://github.com/CityOfNewYork/DOT-Data-Feeds
154,NYC Comptrollers Checkbook Unspecified API v1.0,"New York City, Budget, Government",03.31.2020,https://www.programmableweb.com/sdk/nyc-comptrollers-checkbook-python-sdk, The NYC Comptrollers Checkbook Python SDK allows developers to integrate the NYC Comptrollers Checkbook API into their Python applications.,,Python,City of New York,https://github.com/CityOfNewYork/Comptrollers-Checkbook
155,NYC HPD Data Feeds Unspecified API v1.0,"New York City, Data, Feeds, Government",03.31.2020,https://www.programmableweb.com/sdk/nyc-hpd-data-feeds-python-sdk, The NYC HPD Data Feeds Python SDK allows developers to integrate the NYC HPD Data Feeds API into their Python applications.,,Python,City of New York,https://github.com/CityOfNewYork/HPD-Data-Feeds
156,Bizon Indirect API v1.0,"eCommerce, Sales",03.30.2020,https://www.programmableweb.com/sdk/bizon-mws-javascript-sdk, This JavaScript SDK integrates Bizon branding tools with Amazon Marketplace Web Services. The latest version is 3.4.0. Bizon provides tools designed to boost eCommerce sales.,,JavaScript,Bizon,https://github.com/bizon/mws-sdk
157,Bizon Indirect API v1.0,"eCommerce, Sales",03.30.2020,https://www.programmableweb.com/sdk/bizon-ids-javascript-sdk, This JavaScript SDK contains a collection of Amazon Identifiers. The latest version is 1.9.0. Bizon provides tools designed to boost eCommerce sales.,,JavaScript,Bizon,https://github.com/bizon/amazon-ids
158,Bizon Indirect API v1.0,"eCommerce, Sales",03.30.2020,https://www.programmableweb.com/sdk/bizon-advertising-javascript-sdk, This JavaScript SDK enables the advertising module in Bizon-enabled third-party applications. Bizon designs tools to boost eCommerce sales.,,JavaScript,Bizon,https://github.com/bizon/advertising-sdk
159,NEAR RPC API v1.0,"Blockchain, Application Development",03.30.2020,https://www.programmableweb.com/sdk/near-client-unity-sdk," This Unity SDK enables client-side blockchain functionalities in third parties. NEAR is a developer-friendly, scalable blockchain platform.",,Unity,NEAR,https://github.com/nearprotocol/near-client-unity
160,NEAR RPC API v1.0,"Blockchain, Application Development",03.30.2020,https://www.programmableweb.com/sdk/near-client-swift-sdk," This Swift SDK enables client-side blockchain functionalities in third parties. NEAR is a developer-friendly, scalable blockchain platform.",,Swift,NEAR,https://github.com/nearprotocol/near-client-ios
161,NEAR RPC API v1.0,"Blockchain, Application Development",03.30.2020,https://www.programmableweb.com/sdk/near-explorer-typescript-sdk," This TypeScript SDK enables developers to lookup blockchain blocks and their corresponding information. NEAR is a developer-friendly, scalable blockchain platform.",,JavaScript,NEAR,https://github.com/nearprotocol/near-explorer
162,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-lua-sdk-sebastian-huebner," The Coronavirus Tracker Lua SDK by Sebastian Huebner interacts with the API. Documentation includes installation, dependencies, variables, functions (latest, locations, location code, and location ID), and tests.",,Lua,Independent Developer,https://codeberg.org/imo/lua-covid-data
163,Coronavirus Tracker REST API v2.0,"Coronavirus, Big Data, COVID-19, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-ruby-sdk-jillian-somera," The Coronavirus Tracker Ruby SDK by Jillian Somera wraps the Coronavirus Tracker API, which takes data directly from the Coronavirus (nCoV) Data Repository. Data is provided by Johns Hopkins University Center for Systems Science and Engineering (JHU CSSE).",,Ruby,Independent Developer,https://github.com/jaerodyne/covid19-data-ruby
164,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-nodejs-sdk-sem," The Coronavirus Tracker Node.js SDK by Sem interacts with the API to access confirmed cases and recovery cases. The keywords the author are using include COVID-19, JHU, and CSSE.",,Node.js,Independent Developer,https://www.npmjs.com/package/jhucsse.covid
165,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-java-sdk-nora," The Coronavirus Tracker Java SDK by Nora wraps the API for getting real-time Coronavirus (COVID-19, SARS-CoV-2) statistics. The example available shows how to create an instance of the API and how to get the latest data.",,Java,Independent Developer,https://github.com/mew/Coronavirus
166,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-python-sdk-konstantinos-kamaropoulos," The Coronavirus Tracker Python SDK by Konstantinos Kamaropoulos provides access to up-to-date Coronavirus (COVID-19, SARS-CoV-2) cases. COVID19Py supports the retrieval of data from multiple data sources. To choose a specific data source, developers can pass it as a parameter to the library's constructor.",,Python,Independent Developer,https://github.com/Kamaropoulos/COVID19Py
167,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-net-sdk-kodjo-laurent-egbakou," The Coronavirus Tracker .NET SDK by Kodjo Laurent Egbakou wraps the API to track the global coronavirus (COVID-19, SARS-CoV-2) outbreak. It provides up-to-date data including numbers about confirmed cases and recovery cases.",,.Net,Independent Developer,https://github.com/egbakou/Covid19Tracker.NET
168,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-c-sdk-abdirahiim-yassin," The Coronavirus Tracker C# SDK by Abdirahiim Yassin wraps the Coronavirus Tracker API. The SDK fetches the latest worldwide data, uses a country code and fetches the data of that country, and provides a country code and fetches the data of that country.",,C#,Independent Developer,https://github.com/Abdirahiim/covidtrackerapiwrapper
169,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-go-sdk-kumar-saurabh," The Coronavirus Tracker Go SDK by Kumar Saurabh can access global coronavirus (COVID-19, SARS-CoV-2) outbreak data. The data repository is operated by the Johns Hopkins University Center for Systems Science and Engineering (JHU CSSE).",,Go,Independent Developer,https://github.com/itsksaurabh/go-corona
170,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.30.2020,https://www.programmableweb.com/sdk/coronavirus-tracker-php-sdk-oliver, The Coronavirus Tracker PHP SDK by Oliver is a wrapper for the Coronavirus Tracker API. The data is provided by the Johns Hopkins University Center for Systems Science and Engineering (JHU CSSE).,,PHP,Independent Developer,https://github.com/o-ba/covid-php
171,Matrix REST API,"Messaging, Chat, Internet of Things, Standards, Teleconferencing, WebRTC",03.30.2020,https://www.programmableweb.com/sdk/matrix-dart-sdk," This Dart SDK enables the federated communications protocol, Matrix, in applications. The latest version is 0.29.0. This package is released under the Mozilla Public License, version 2.0.",https://git.pattle.im/pattle/library/matrix-dart-sdk,Dart,Matrix,https://matrix.org/docs/projects/sdk/matrix-dart-sdk
172,"Microsoft Azure Active Directory Graph REST REST API v1.6, Microsoft Azure Cognitive Services Anomaly Detector REST API v1.0","Application Development, Cloud",03.30.2020,https://www.programmableweb.com/sdk/microsoft-azure-go-sdk, The Azure SDK enables developers to manage and interact with Azure services from their Go applications. This package is compatible with Go versions 1.8 and higher. Go 1.9+ is required for environments using Azure Stack Profiles.,,Go,Microsoft,https://docs.microsoft.com/en-us/azure/developer/go/
173,CovidQL GraphQL API v1.0,"Coronavirus, COVID-19, Data",03.30.2020,https://www.programmableweb.com/sdk/covidql-swift-sdk," This Swift package returns information related to COVID-19 such as current cases, deaths, and recovered patients.",,Swift,Independent Developer,https://github.com/nerdsupremacist/CovidQL
174,Bing COVID-19 Data REST API v1.0,"Coronavirus, COVID-19, Data",03.26.2020,https://www.programmableweb.com/sdk/bing-covid-19-data-typescript-sdk-lkd70," coronapi by LKD70 wraps around the Bing COVID-19 Data API to provide confirmed cases, recovered, and deaths by country.",,JavaScript,Independent Developer,https://github.com/lkd70
175,Coronavirus Tracker REST API v2.0,"Coronavirus, COVID-19, Data, Health",03.26.2020,https://www.programmableweb.com/sdk/covid19tracker-net-sdk-kodjo-laurent-egbakou," This .NET SDK wraps around the Coronavirus Tracker API to track the global Coronavirus (COVID-19, SARS-CoV-2) outbreak. This package provides updated data about confirmed cases, and deaths.",,.Net,Independent Developer,https://github.com/egbakou/Covid19Tracker.NET
176,,"Education, International, Software-as-a-Service",03.26.2020,https://www.programmableweb.com/sdk/dream-agreement-php-sdk, The Dream Agreement PHP SDK interacts with the Dream Apply API. This SDK uses Guzzle 6.2 and later and Stringy 2.0 and later. Consider using PHP 5.5 or later.,,PHP,DreamApply,https://github.com/dream-group/dream-apply-sdk
177,,"Content Delivery Network, Content, Content Management",03.25.2020,https://www.programmableweb.com/sdk/kentico-kontent-delivery-swift-sdk," The Kentico Kontent Delivery Swift SDK retrieves content. Developers can use the SDK as a CocoaPod package or add it manually.
The repository contains a sample app that demonstrates the basic usage of the SDK. It displays content from a Sample Project that demonstrates Kentico Kontent features and best practices.",,Swift,Kentico Software,https://github.com/Kentico/kontent-delivery-sdk-swift
178,,"Content Delivery Network, Content, Content Management",03.25.2020,https://www.programmableweb.com/sdk/kentico-kontent-delivery-net-sdk, The Kentico Kontent Delivery .NET SDK retrieves content from Kentico Kontent. Developers can use it via any of the following NuGet packages: Kentico.Kontent.Delivery and Kentico.Kontent.Delivery.Rx.,,.Net,Kentico Software,https://github.com/Kentico/kontent-delivery-sdk-net
179,,"Content Delivery Network, Content, Content Management",03.25.2020,https://www.programmableweb.com/sdk/kentico-kontent-delivery-javascript-sdk," The Kentico Kontent Delivery JavaScript SDK retrieves content from Kentico Kontent written in TypeScript and published in the following formats: UMD, ES2015, and CommonJs. Works both in browser &amp; node.",,JavaScript,Kentico Software,https://github.com/Kentico/kontent-delivery-sdk-js
180,,"Machine Learning, Financial, Stocks",03.25.2020,https://www.programmableweb.com/sdk/spawner-python-sdk," The Spawner Python SDK interacts with the API to access machine learning and artificial intelligence features. Developers have access to building blocks, data sets, and feature requests.",,Python,Spawner,https://github.com/spawner
181,NEAR RPC API v1.0,"Blockchain, Application Development",03.25.2020,https://www.programmableweb.com/sdk/near-web3-javascript-sdk," This JavaScript SDK uses Web3 to interact with Ethereum nodes. The latest version is 0.2.0. NEAR is a developer-friendly, scalable blockchain platform.",,JavaScript,NEAR,https://github.com/nearprotocol/near-web3-provider
182,NEAR RPC API v1.0,"Blockchain, Application Development",03.25.2020,https://www.programmableweb.com/sdk/near-wallet-javascript-sdk," This JavaScript SDK implements a blockchain wallet which allows for user transactions. NEAR is a developer-friendly, scalable blockchain platform.",,JavaScript,NEAR,https://github.com/nearprotocol/near-wallet
183,NEAR RPC API v1.0,"Blockchain, Application Development",03.25.2020,https://www.programmableweb.com/sdk/near-javascript-sdk," This JavaScript package enables interactions with NEAR Blockchain. The latest version is 0.22.0. NEAR is a developer-friendly, scalable blockchain platform.",,JavaScript,NEAR,https://github.com/nearprotocol/nearlib
184,Stringee REST API v1.0,"Voice, Messaging",03.25.2020,https://www.programmableweb.com/sdk/stringee-react-sdk," This package enables call and message management in React Native applications. Stringee provides communications solutions including App-to-App calling, voice broadcasting, and automatic answering systems.",,JavaScript,Stringee,https://developer.stringee.com/docs/react-native-sdk/react-native-api-reference-conversationobject
185,Stringee REST API v1.0,"Voice, Messaging",03.25.2020,https://www.programmableweb.com/sdk/stringee-javascript-sdk," This JavaScript SDK enables call and message management in applications. Stringee provides communications solutions including App-to-App calling, voice broadcasting, and automatic answering systems.",,JavaScript,Stringee,https://developer.stringee.com/docs/web-api-reference
186,Stringee REST API v1.0,"Voice, Messaging",03.25.2020,https://www.programmableweb.com/sdk/stringee-objective-c-sdk," This Objective-C SDK enables call and message management in applications. The latest version is 1.4.5. Stringee provides communications solutions including App-to-App calling, voice broadcasting, and automatic answering systems.",https://github.com/stringeecom/Stringee-iOS-SDK,Objective-C,Stringee,https://developer.stringee.com/docs/ios-api-reference
187,Stringee REST API v1.0,"Voice, Messaging",03.25.2020,https://www.programmableweb.com/sdk/stringee-android-sdk," The Stringee Android SDK enables call and message management in applications. Stringee provides communications solutions including App-to-App calling, voice broadcasting, and automatic answering systems.",,Java,Stringee,https://developer.stringee.com/docs/android-api-reference
188,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-chain-c-sdk," This C# SDK contains asynchronous and synchronous methods to interact with Sirius Blockchain. The latest version is 0.6.1. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,C#,ProximaX,https://github.com/proximax-storage/csharp-xpx-chain-sdk
189,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-chain-dart-sdk," This Dart SDK provides modules to interact with Sirius Blockchain. The latest version is 0.0.5. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Dart,ProximaX,https://github.com/proximax-storage/dart-xpx-chain-sdk
190,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-crypto-dart-sdk," This Dart SDK enables ed26619 encryption in Sirius Blockchain applications. The latest version is 0.0.2. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Dart,ProximaX,https://github.com/proximax-storage/dart-xpx-crypto
191,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-chain-web-wallet-typescript-sdk," This TypeScript SDK is a blockchain wallet implementation for web applications. The latest version is 0.4.17. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,JavaScript,ProximaX,https://github.com/proximax-storage/xpx-chain-web-wallet
192,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-chain-java-sdk," This Java SDK provides asynchronous and synchronous methods for interacting with the Sirius Blockchain. The latest version is 0.6.1. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Java,ProximaX,https://github.com/proximax-storage/java-xpx-chain-sdk
193,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-chain-go-sdk," This Go SDK is a lightweight package for interacting with the Sirius Blockchain. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Go,ProximaX,https://github.com/proximax-storage/go-xpx-chain-sdk
194,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-dfms-drive-go-sdk," This Go package enables drive functionalities in ProximaX's distributed file management system. The latest version is 0.3.0. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Go,ProximaX,https://github.com/proximax-storage/go-xpx-dfms-drive
195,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-dfms-https-go-sdk," This Go SDK enables decentralization through smart contract replicators. The latest version is 0.2.0. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Go,ProximaX,https://github.com/proximax-storage/go-xpx-dfms-api-http
196,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-dfms-go-sdk," This Go SDK integrates smart contracts with third parties. The latest version is 0.2.0. The ProximaX platform is used to build enterprise-grade, blockchain-enabled applications.",,Go,ProximaX,https://github.com/proximax-storage/go-xpx-dfms-api
197,ProximaX Sirius Catapult REST API v1.0,"Application Development, Enterprise",03.24.2020,https://www.programmableweb.com/sdk/proximax-sirius-chain-python-sdk," This Python SDK enables approved clients to connect to the ProximaX Sirius Blockchain. This package requires Python 3.7+. ProximaX can be used to build enterprise-grade, blockchain-enabled applications.",,Python,ProximaX,https://github.com/proximax-storage/python-xpx-chain-sdk
198,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-launcher-typescript-sdk, This TypeScript SDK enables developers to work with the Inquisitor endpoint. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/launcher-client
199,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-credentials-typescript-sdk, This TypeScript SDK enables credentials management in third parties. The latest version is 1.1.0. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/credentials-client
200,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-assets-query-typescript-sdk, This TypeScript SDK allows developers to connect to the Assets Query Alert Logic endpoint. The latest version is 1.0.3. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/assets-query-client
201,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-typescript-sdk, This TypeScript SDK enables higher order client interfaces. The latest version is 1.1.12. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/api-client
202,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-azure-collector-javascript-sdk, This JavaScript SDK enables cloud collector modules used by Microsoft Azure services. The latest version is 1.2.0. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/al-azure-collector-js
203,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-aws-collector-javascript-sdk, This JavaScript SDK enables cloud collector modules used by Amazon Web Services. The latest version is 2.0.10. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/al-aws-collector-js
204,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-collector-javascript-sdk, This JavaScript SDK enables cloud collector modules used across services. The latest version is 1.4.5. Alert Logic provides products to combat the risk of exposure to threats.,,JavaScript,Alert Logic,https://github.com/alertlogic/al-collector-js
205,Alert Logic REST API v1.0,"Security, Monitoring",03.24.2020,https://www.programmableweb.com/sdk/alert-logic-python-sdk, This Python SDK allows developers to integrate managed detection and response capabilities with their applications. This package requires Python 3.7+. Alert Logic provides products to combat the risk of exposure to threats.,,Python,Alert Logic,https://github.com/alertlogic/alertlogic-sdk-python
206,"Salesforce Commerce Cloud CDN Zones REST API v1, Salesforce Commerce Cloud Source Code Groups REST API v1.0, Salesforce Commerce Cloud Shopper Stores REST API v1.0, Salesforce Commerce Cloud Shopper Search REST API v1.0, Salesforce Commerce Cloud Shopper Promotions REST API v1.0, Salesforce Commerce Cloud Shopper Products REST API v1.0, Salesforce Commerce Cloud Shopper Orders REST API v1.0, Salesforce Commerce Cloud Shopper Gift Certificates REST API v1.0, Salesforce Commerce Cloud Shopper Customers REST API v1.0, Salesforce Commerce Cloud Shopper Baskets REST API v1.0, Salesforce Commerce Cloud Promotions REST API v1.0, Salesforce Commerce Cloud Products REST API v1.0, Salesforce Commerce Cloud Orders REST API v1.0, Salesforce Commerce Cloud Gift Certificates REST API v1.0, Salesforce Commerce Cloud Einstein Recommendations REST API v3.0, Salesforce Commerce Cloud Customers REST API v1.0, Salesforce Commerce Cloud Coupons REST API v1.0, Salesforce Commerce Cloud Catalogs REST API v1.0, Salesforce Commerce Cloud Campaigns REST API v1.0, Salesforce Commerce Cloud Assignments REST API v1.0","eCommerce, Salesforce",03.23.2020,https://www.programmableweb.com/sdk/salesforce-commerce-cloud-nodejs-sdk," The Salesforce Commerce NodeJS SDK allows developers to access the Salesforce Commerce APIs from their NodeJS applications. Developers will need to download the generator package, which is responsible for generating the SDK from RAML files. The SDK can be installed and run via npm.",,Node.js,Salesforce,https://github.com/SalesforceCommerceCloud/commerce-sdk
207,Appruve REST API v1.0,"Verification, African",03.23.2020,https://www.programmableweb.com/sdk/appruve-react-sdk, This React Native SDK enables developers to match selfies and video to their respective government IDs to perform verification. This package requires a developer Token.,,JavaScript,Appruve,https://github.com/Appruve/react-native-appruve-mobile-sdk
208,Appruve REST API v1.0,"Verification, African",03.23.2020,https://www.programmableweb.com/sdk/appruve-android-sdk," This Android package enables identification verification in approved third parties. The SDK performs optical character recognition on uploaded images, matches images to the submitted IDs, and returns the results.",,Kotlin,Appruve,https://github.com/Appruve/Android-SDK-Example
209,Rockside REST API v1.0,"Blockchain, Business",03.23.2020,https://www.programmableweb.com/sdk/rockside-service-go-sdk, This Go package contains shared modules used across Rockside services. The latest version is 0.0.2. Rockside is a blockchain platform designed for business oriented applications.,,Go,Rockside,https://github.com/rocksideio/rockside-service-toolkit
210,Rockside REST API v1.0,"Blockchain, Business",03.23.2020,https://www.programmableweb.com/sdk/rockside-wallet-swift-sdk," This Swift SDK enables a blockchain wallet with support for signing, recovery, meta transaction signatures, and encrypted accounts. The latest version is 0.1.0. Rockside is a blockchain platform designed for business oriented applications.",,Swift,Rockside,https://github.com/rocksideio/rockside-wallet-sdk-ios
211,Rockside REST API v1.0,"Blockchain, Business",03.23.2020,https://www.programmableweb.com/sdk/rockside-wallet-javascript-sdk," This JavaScript SDK enables a wallet implementation with support for signing, recovery, meta transaction signatures, and encrypted accounts. Rockside is a blockchain platform designed for business oriented applications.",,JavaScript,Rockside,https://github.com/rocksideio/rockside-wallet-sdk-js
212,Polymath Indirect API v2.1.0,"Blockchain, Security",03.19.2020,https://www.programmableweb.com/sdk/polymath-typescript-sdk, The official TypeScript SDK by Polymath enables interactions with Polymesh Smart Contracts. The latest version is 2.0.1.,,JavaScript,Polymath,https://github.com/PolymathNetwork/polymath-sdk
213,Polymath Indirect API v2.1.0,"Blockchain, Security",03.19.2020,https://www.programmableweb.com/sdk/polymath-nodejs-sdk, This NodeJS SDK enables Ethereum-based smart contracts for liquid and illiquid assets. This package uses ST-20 Tokenization which is built on top of Ethereum's ERC-20 protocol. The latest version is 3.0.0.,https://github.com/PolymathNetwork/polymath-core,Node.js,Polymath,https://polymath.gitbook.io/developers/
214,Rockside REST API v1.0,"Blockchain, Business",03.19.2020,https://www.programmableweb.com/sdk/rockside-go-sdk, This official Go package by Rockside allows developers to enable blockchain capabilities in their applications. The latest version is 0.0.8.,,Go,Rockside,https://github.com/rocksideio/rockside-sdk-go
215,Harmony RPC API v2.0,"Blockchain, Economics",03.18.2020,https://www.programmableweb.com/sdk/harmony-python-sdk, This Python SDK contains the modules required to interact with Harmony Blockchain and related codebases. This package supports Python 3.0+.,,Python,Harmony,https://github.com/harmony-one/pyhmy
216,Harmony RPC API v2.0,"Blockchain, Economics",03.18.2020,https://www.programmableweb.com/sdk/harmony-java-sdk, This Java SDK is a light-weight package capable of interacting with Harmony's blockchain. This requires Java 8+.,,Java,Harmony,https://github.com/harmony-one/harmonyj
217,Harmony RPC API v2.0,"Blockchain, Economics",03.18.2020,https://www.programmableweb.com/sdk/harmony-javascript-sdk," This JavaScript SDK provides the required modules to interact with the Harmony Blockchain. The latest version is 0.1.36. Harmony is a low-latency, low-fee, and high throughput consensus platform.",,JavaScript,Harmony,https://github.com/harmony-one/sdk
218,Harmony RPC API v2.0,"Blockchain, Economics",03.18.2020,https://www.programmableweb.com/sdk/harmony-go-sdk," This Go SDK is a layer and CLI tool used to interact with the Harmony Blockchain. The latest version is 1.0.4. Harmony is a low-latency, low-fee, and high throughput consensus platform.",,Go,Harmony,https://github.com/harmony-one/go-sdk
219,Harmony RPC API v2.0,"Blockchain, Economics",03.18.2020,https://www.programmableweb.com/sdk/harmony-core-go-sdk," This Go SDK enables Harmony's core protocol to create decentralized applications. The latest version is 1.3.4. Harmony is a low-latency, low-fee, and high throughput consensus platform.",,Go,Harmony,https://github.com/harmony-one/harmony
220,Misty Robotics REST API v1.0,"Robots, Application Development",03.17.2020,https://www.programmableweb.com/sdk/misty-robotics-javascript-sdk, Misty Robotics' JavaScript SDK provides a set of commands for writing skills for Misty bots.,,JavaScript,Misty Robotics,https://docs.mistyrobotics.com/misty-ii/javascript-sdk/api-reference/
221,Misty Robotics REST API v1.0,"Robots, Application Development",03.17.2020,https://www.programmableweb.com/sdk/misty-robotics-python-sdk, This Python SDK enables developers to control and manage Misty skills. This package supports Python 3.4+. Misty Robotics is a development platform where developers can program their own Misty robots.,,Python,Misty Robotics,https://github.com/MistyCommunity/Wrapper-Python
222,Misty Robotics REST API v1.0,"Robots, Application Development",03.17.2020,https://www.programmableweb.com/sdk/misty-robotics-net-sdk, This .NET SDK enables developers to control and manage Misty skills. Misty Robotics is a development platform where developers can program their own Misty robots.,,.Net,Misty Robotics,https://github.com/MistyCommunity/.NET-SDK
223,Tupelo Indirect API v1.0,"Blockchain, Application Development",03.16.2020,https://www.programmableweb.com/sdk/tupelo-wasm-typescript-sdk, This TypeScript SDK is the WebAssembly package for Tupelo. The latest version is 0.6.0.,,JavaScript,Quorum Control,https://github.com/quorumcontrol/tupelo-wasm-sdk
224,Tupelo Indirect API v1.0,"Blockchain, Application Development",03.16.2020,https://www.programmableweb.com/sdk/tupelo-wallet-typescript-sdk, This TypeScript SDK enables blockchain wallet capabilities in applications integrated with Tupelo. Tupelo enables developers to add contract-based decentralization to their applications.,,JavaScript,Quorum Control,https://github.com/quorumcontrol/tupelo-js-wallet
225,Tupelo Indirect API v1.0,"Blockchain, Application Development",03.16.2020,https://www.programmableweb.com/sdk/tupelo-client-go-sdk, This Go SDK enables client-side connections to Tupelo's blockchain. The latest version is 0.6.0.,,Go,Quorum Control,https://github.com/quorumcontrol/tupelo-go-sdk
226,Tupelo Indirect API v1.0,"Blockchain, Application Development",03.16.2020,https://www.programmableweb.com/sdk/tupelo-core-go-sdk, This Go SDK enables the signer core module. Tupelo allows developers to add decentralization to their applications. The latest version is 0.5.11.,,Go,Quorum Control,https://github.com/quorumcontrol/tupelo
227,Tupelo Indirect API v1.0,"Blockchain, Application Development",03.16.2020,https://www.programmableweb.com/sdk/tupelo-clojure-sdk, This Clojure SDK enables developers to add contract-based decentralization to their applications.,,Clojure,Quorum Control,https://github.com/quorumcontrol/tupelo-cljs-sdk
228,Tupelo Indirect API v1.0,"Blockchain, Application Development",03.16.2020,https://www.programmableweb.com/sdk/tupelo-javascript-sdk," Tupelo JavaScript is a package capable of adding decentralization to applications, making them more secure. The latest version is 0.4.0.",,JavaScript,Quorum Control,https://github.com/quorumcontrol/tupelo-js-sdk
229,Netless REST API v4.0,"Collaboration, Office",03.16.2020,https://www.programmableweb.com/sdk/netless-whiteboard-objective-c-sdk," This Objective-C SDK enables developers to build whiteboard solutions for education, and online meetings. The latest version is 2.6.4.",,Objective-C,Netless,https://github.com/netless-io/Whiteboard-iOS
