,Url,Description,Topics,Stars
0,https://github.com/bugo99iot/airbnb_k_nearest.git,Assessing the impact of Airbnb on housing dynamics with k-nearest neighbours,,9
0,https://github.com/Bluefissure/HousingPos.git,A xivlauncher plugin to save/load positions of the housing furnitures.,,9
0,https://github.com/crawftv/Skopt-hyperparameter-tutorial.git,"Housing a tutorial for Bayesian Optimization using scikit-optimize Gaussian processes, gradient boosting.",,9
0,https://github.com/bcgov/housing-data-visualization-project.git,Housing Data: BCIC Innovation Exchange™ Public Service Challenge for BC Stats,"bcstats,housing-data,dataviz,citz",9
0,https://github.com/arup-group/social-data.git,Code and data for eviction and housing analysis in the US,"risk,data-gathering,evictions,housing,county-level,compare-counties,burdened-households,python-scripts,fred,preventing-evictions,eviction,database,data-analysis,rent,cost,covid-19",9
0,https://github.com/nhannt315/DontMiss2man.git,Housing service for MF employees made with Rails + React,,9
0,https://github.com/qin-yu/julia-regression-boston-housing.git,2018 [Julia v1.0] machine learning (linear regression & kernel-ridge regression) examples on the Boston housing dataset,"introduction,machine-learning,supervised-learning,linear-regression,kernel-ridge-regression,boston-housing,boston-housing-dataset,boston-housing-price-prediction,julia,regression",9
0,https://github.com/thecityny/housing-lottery-data.git,"{""Data analysis of New York City's affordable housing lottery system ""}",,9
0,https://github.com/Ro-Data/Ro-Census-Summaries-By-Zipcode.git,"Census data summarized into tables where each row is a zip code; includes population, area, social, gender/age, racial, economic, rural/urban, and housing information",,9
0,https://github.com/jasonicarter/MLND_boston_housing.git,Boston Housing - Udacity Machine Learning Nanodegree Project,,8
0,https://github.com/trueuoc/spa_housing_crawler.git,Web Crawler for scraping spanish housing prices (idealista),,8
0,https://github.com/esridc/citysdk-hud.git,CitySDK module for data from US Housing and Urban Development (HUD),,8
0,https://github.com/aliyarahman/buscando.git,"{""Project for the MD Governor's office - a tool to connect services providers with families housing Central American children seeking refuge in the state of Maryland""}",,8
0,https://github.com/irahorecka/craigslistHousingMiner.git,A global scraping tool for Craigslist housing,"craigslist,housing,python3,multiprocessing,data-science,concurrent,machine-learning",8
0,https://github.com/dirkschumacher/genossenschaften.git,List of German Wohnungsbaugenossenschaften (Housing cooperatives),,8
0,https://github.com/ch4se/OpenPanda.git,Open Source Grey Panda housing for Comma.ai Panda OBD-II Dongle,,8
0,https://github.com/marcinsaj/Nixie-Clock-Thermometer-Hygrometer-Arduino-Shield.git,"Use your Arduino and build Nixie Clock, Thermometer and Hygrometer. Beautifully made housing and easy to operate. It’s perfect device for your desk.","nixie-clock,hygrometer,thermometer,arduino,nixie,nixie-tube-clock,nixie-tube,nixie-tubes,nixie-shield,nixie-shield-for-arduino",8
0,https://github.com/DataSF/housing-data-hub.git,A website to put data in the context of housing policies and programs.,"housing,jekyll",7
0,https://github.com/sjwhitworth/londonhousingmarket.git,"{""A simple visualisation of London's housing market data, using D3 and Python.""}",,7
0,https://github.com/slavaspirin/Toronto-housing-price-prediction.git,Building Toronto Housing dataset from scratch to predict real estate prices,"machine-learning,feature-engineering,data-scraping,toronto,geomap,predicting-housing-prices",7
0,https://github.com/KAIT-HEMS/PicoGW.git,"{""A minimalist's housing Web API gateway that supports ECHONET Lite (works on node.js)""}",,7
0,https://github.com/tomluc/Pinax-camera-model.git,"""The Pinax-Model for Accurate and Efficient Refraction Correction of Underwater Cameras in Flat-Pane Housings"" code release",,7
0,https://github.com/mcanet/casastristes.git,Data visualizations about housing data in Spain.,,7
0,https://github.com/RefugeRestrooms/refuge_housing.git,App for finding trans safe housing,,7
0,https://github.com/nmalkin/cella.git,Cella helps participants in the Brown University Housing Lottery identify desired rooms conveniently and efficiently.,,7
0,https://github.com/cakmakaf/boston_housing.git,"We apply basic machine learning concepts on data collected for housing prices in the Boston, Massachusetts area to predict the selling price of a new home. ","scikit-learn,numpy,pandas,matplotlib,python,boston-housing,prediction,jupyter-notebook",7
0,https://github.com/jovicigor/DecisionTreeRuleExtraction.git,This project is a research on how to extract rules from the existing data using trained Decision Tree. The dataset used to train the model and extract rules is Boston Housing Dataset. The goal is to extract the rules based on which the taxes are formed.,,7
0,https://github.com/wblakecannon/ames.git,Ames Iowa housing price prediction.,,6
0,https://github.com/rocketproplab/Base11-FC.git,"{""Housing our code for Marginal Stability's flight computer running on a Raspberry Pi""}",,6
0,https://github.com/ModelZoo/PricePrediction.git,Boston Housing Prediction ,,6
0,https://github.com/rlucioni/recovery.git,Visualizing trends in the US housing market,,6
0,https://github.com/YaleSTC/vesta.git,Application for housing lottery / room draw,,6
0,https://github.com/qsdrqs/j2ee_project.git,Second-hand housing trading platform,,6
0,https://github.com/ctralie/PublicationsCode.git,"Repository for housing all of the code used in my publications, for repeatiblity ",,6
0,https://github.com/yerpj/PixLcase.git,"{""Espruino's PixL.js 3D printable housing""}",,6
0,https://github.com/OnTheLine/otl-bookdown.git,"On The Line: How Schooling, Housing, and Civil Rights Shaped Hartford and its Suburbs. Built with Bookdown+RStudio. Read open-access book-in-progress at:",bookdown,6
0,https://github.com/BayAreaMetro/travel-housing-map.git,Interactive travel time and housing map built by Stamen Design.  Visit this link to check out the site:,,6
0,https://github.com/grandchild/flatcrawler.git,Get notified via email when certain housing association websites post new flat offers.,"gentrification,berlin,part-of-it",6
0,https://github.com/jmarlow4/ng-mmo.git,"{""ng-mmo is a multiplayer game platform built with Node, Express, MongoDB, Angular, and Phaser. It's boilerplate for common features for an angular app housing a multiplayer HTML5 game.""}",,6
0,https://github.com/yashaslokesh/100-Days-Of-Code.git,"{""My #100DaysOfCode repo housing all of the projects and scripts I've made during the 100 days.""}",,6
0,https://github.com/anonutopia/anonutopia.git,"Anonutopia (https://www.anonutopia.com/) is a smart contract based decentralized Internet country with its own basic income, ATM network, taxi, housing and similar applications and its own cryptocurrencies.",,6
0,https://github.com/katelyn98/HealthyRide-Mapping.git,"Mapping Bike station location in relation to poor housing conditions and 2015 median household income of census tracts in Pittsburgh, PA","bike-share,urban-informatics,data-visualization,spatial-analysis",6
0,https://github.com/mrc03/Housing-Prices-EDA-and-Regression-Models.git,"The famous Housing Price Advanced Regression competition on Kaggle. The dataset contains of training and testing sets each with about 1.46K rows and 81 features pertaining to a house. I have first performed an exhaustive EDA to identify the underlying trends in the data. I have also removed outliers to make the regression models more robust. Also proper missing values treatment has been done with imputation being done wherever needed. Lastly I have deployed various regression models like Lasso,Ridge etc... from scikit and have also tuned their parameters from the GridSearchCV module. Finally achieved a RMSE of  little more than 0.12 which is pretty decent.",,6
0,https://github.com/BetaNYC/Tenants-Maps.git,"At BetaNYC, we have scraped the PDFs listing rent-stabilized units throughout the City put out by the Rent Guidelines Board. We then designed Tenants Map - a map that displays the location of rent-stabilized units throughout Manhattan. The map separately highlights the properties listed in the Rent Guidelines Board dataset and the NYC tax bill dataset scraped by John Krauss, allowing users to compare the accuracy of the two datasets. When users click on a property, they are provided with additional information about the property owner, the rent-stabilization programs in which the owner participates, and the number of rent-stabilized units in the building from 2007 to 2016. Users can also see the number of housing-related 311 complaints made about the property since 2015 - including those made about heat/hot water, plumbing, paint/plaster, rodents, dirty conditions, and elevators. Finally, users can filter the map to display only the properties in a particular community district. We hope the tool can help buildings where owners are harassing rent-stabilized tenants out of their units to make way for high-rent leases.",,6
0,https://github.com/dumebi/Predicting-Boston-Housing-Prices.git,Udacity Machine Learning Course Predicting Boston Housing Prices,"python,machine-learning,udacity,udacity-machine-learning-nanodegree,max-depth,cross-validation,grid-search,boston-housing-dataset,boston,dataset,maximum-depth,variance",5
0,https://github.com/sonarsushant/California-House-Price-Prediction.git,This is a regression problem to predict california housing prices.,"python,regression-problem,machine-learning,sklearn",5
0,https://github.com/abhilashreddys/JPMC-Quant-Challenge-2019.git,Housing Prices Prediction using ML models,"python3,pandas,data-analysis",5
0,https://github.com/sunlightpolicy/sql4housing.git,Create housing databases,"civic-tech,housing-data,housing-advocates,cities,databases,socrata-open-data-api,census-data,hud,housing,postgis",5
0,https://github.com/EJH2/Bot.git,Repository housing the code for ViralBot,,5
0,https://github.com/CrysisDeu/unilink.git,CSE110 ClassProject- Off-campus housing app,,5
0,https://github.com/fengmuhai/youfound.git,"The graduation design project, an housing rental sales platform.",,5
0,https://github.com/PulsedLight3D/LIDARLite-Housing-Files.git,"Housing and Cover files for LIDAR-Lite in PNG, STL, STEP and SLDPRT formats of the Housing and Cover files",,5
0,https://github.com/RubyNuby/Rentopia.git,NYC housing projects,,5
0,https://github.com/GenSci/NDBC.git,"Repository for housing Python code for fetching, parsing, and loading NDBC data into a local Python object for analysis.","python3,ndbc,analysis,oceanography",5
0,https://github.com/jvanelteren/housing.git,Top 3% in Kaggle housing competition,,5
0,https://github.com/codeforsanjose/findahome.git,A web application built to help individuals find affordable housing.,"findahome,housing,rails,emberjs,codeforsanjose,codeforamerica",5
0,https://github.com/austensen/oca.git,ETL process for deidentified NYC Housing Court Filings data,"housing-data-coalition,nyc,housing",5
0,https://github.com/YingjieHu/LocalPlaceName.git,Harvesting local place names from geotagged housing posts,,5
0,https://github.com/SetProtocol/index-coop-smart-contracts.git,"Repo housing contracts, deploys, and js library for Index Coop",,5
0,https://github.com/calblueprint/HomePointrCIC.git,An online platform to streamline the process for referral agencies to match homeless and vulnerable individuals to appropriate housing that landlords provide,,5
0,https://github.com/amiralimadadi/Divar_WebScrap.git,Web scrap on divar website (Tehran) to generate a dataset on housing price in Tehran.,,5
0,https://github.com/aakarner/job-growth-affordability.git,Analyze job growth and housing affordability in the San Francisco Bay Area using publicly available data sources. ,,5
0,https://github.com/codefromjames/GGE_Urban.git,Remote sensing and applying machine learning techniques to generate a housing register of the resolution for the Small Area Population administrative boundaries. The method applied relied upon supervised classification of satellite imagery from 2016 generating a relationship model to the latest official Irish Census. The relationship model was applied to classified satellite imagery from 2017 to generate a housing register and by proxy a population census. The information gathered will aid in short and long-term decision making in relation to future planning.,"google-earth-engine,change-detection,javascript,ireland,remote-sensing,random-forest",5
0,https://github.com/thomasbromehead/g1lit.git,"A p2p housing platform for users of the world\'s first ""libre"" cryptocurrency: the ğ1. Itself based on the works of Stéphane Laborde and its implementation through the Duniter protocol. Built using Ruby on Rails, VanillaJS, Postgres, Bootstrap.","blockchain,web-of-trust,cryptocurrency",5
0,https://github.com/teovoinea/GLIFRP.git,"The Good Life Index For Real People (GLIFRP) will let users know key information about the cities that they are interested in living in. It will inform users on things such as the housing prices, crime, unemployment, and educational institutions in those areas.",,5
0,https://github.com/stephenpfahy/web-applications-project.git,"{""This is a repository for the project for the Web Applications module for the Higher Diploma in Science (Software Development). It is a client based website which was built using HTML5, CSS3 and JavaScript. The website is connected to a relational database via PHP  which inserts, reads, updates, and deletes information entered by the user from the website into the relational database. The relational database used was created for the Database Design & Development Module. Stephen Fahy G00172772 WEB SITE DESIGN 13/12/2015  The projectmain file contains all the files for my South Dublin Housing Council website.  This consists of my six html5 webpages.  There is a homepage, a tenants page, a property page, a repairs page, a tradesman page and an equipment page. Each webpage is linked to each other by a sidebar on every webpage with links to the other pages.  You enter the website via the homepage which then can access all the other webpages of the website.  In the projectmain file there is the css file whch contains the external css design for the website,  a images file which contains the images for my website, a js file which contains the javascript for the website,  and a php file which contains the php insert statements and select statements for each webpage except the homepage.  The website is linked to a database via HTML5 forms and my php code on each webpage except the homepage.  The database can be accessed by opening the south_dublin_housing_council_repairs file which contains the datafiles or  by importing the south_dublin_housing_council_repairs.sql file into your phpadmin in mysql.  The website is designed for South Dublin Housing Council's employees so that they can view and update the council's database. The employees access the website via the council's private intranet network which can be used in the main South Dublin Housing Council building in Tallaght  or in other council buildings in South Dublin. The employees access the website via the homepage which accesses the other webpages.  On the other 5 webpages employees can view the council's database or they can update it.  The majority of the website css design was done in an external css file in completesite.css. There was internal css design done in the website such as the table on the homepage using the <style> tag and  there was inline css design using the style attribute such as the paragraph on line 108 on the property webpage.  Javascript was used to add a link to googlemaps on the property page website so users could view the south Dublin area in Google maps.  Php insert and select statements were used to update and view data in the database from a website.  The php insert and select statements were used in all the pages except the homepage.  All my html5 files have been validated using w3c markup validation service.  The website is functional in all browsers but is best viewed in Google Chrome or Mozilla Firefox.  CHANGES TO THE WEBSITE FROM THE WEBSITE DESIGN. The website design was not changed when the website was being created, but there was some slight changes made. They changes made are as follows: 1. In the property table the TENANT column was changed to TENANT_ID to have the same name has the TENANT_ID primary key in the tenant table. 2. In the property table the REPAIRS column was changed to REPAIR_ID to have the same name has the REPAIR_ID primary key in the repairs table. 3. In the repairs table the TRADEMAN column was changed to TRADESMAN_ID to have the same name has the TRADESMAN_ID primary key in the tradesman table. 4. In the trademan table the AVAILABILITY column was removed as the information provided with this column conflicted with information in the DATE and    TIME columns in the repairs table. 5. In the tradesman table the EQUIPMENT column was changed to EQUIPMENT_ID to have the same name has the EQUIPMENT_ID primary key in the equipment table. 6. In the homepage of the website a table and extra headings were added to section div tag.     Also a link was added to this section to bring the user to the next webpage. 7. In the tenant page there were a few changes made to the section div tag.     A few extra paragrahs were added and links to view the database were added.    There was a link added to go to next page. 8. In the property page there were a few changes made to the sectin div.    A few extra paragraphs were added and links to view the database and to go to the homepage were added. 9. A javascript link to view google maps was added to the property page. 10.In the repairs page a few extra paragraphs were added and links to view the database and a link to go to the next page. 11.In the tradesman page a few extra paragraphs were added and links to view the database and a link to go to the next page. 12.In the equipment page a few extra paragraphs were added and links to view the database and a link to go to the next page.""}",,5
0,https://github.com/hackoregon/housing-frontend.git,Staging site for housing front-end,,4
0,https://github.com/AppStateESS/homestead.git,A web-application for managing on-campus student housing.,,4
0,https://github.com/openoakland/openhousing.git,"{""OpenOakland's Open Housing project - gentrifcation investigations""}",,4
0,https://github.com/bhattbhavesh91/boston-housing-prediction-linear-regression.git,Predicting Boston Housing Prices using Linear Regression,"boston-housing-prediction,linear-regression,linear-regression-python",4
0,https://github.com/SolaceDev/solace-dev-codelabs.git,Specific repo housing codelabs that are part of the Solace Codelabs,,4
